age,sex,decile_score,priors_count,days_in_jail,c_days_from_compas,is_violent_recid,v_decile_score,race_encoded,target
0,1,-0.889265915671096,-0.7109981924073109,-0.33271077831727014,-0.1632293352436902,0,-1.0849934786045197,5,0
0,1,-0.5368691842738635,-0.5050364130486826,-0.25126630151770424,-0.1568457530805739,0,0.11968118920026771,3,0
0,1,-0.5368691842738635,-0.7109981924073109,-0.3530718975171616,-0.17280470848836463,0,0.11968118920026771,5,0
0,1,-0.889265915671096,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,-0.2818770334013281,2,0
0,1,0.8727177413150661,-0.7109981924073109,-0.33271077831727014,-0.1632293352436902,0,-0.2818770334013281,2,1
0,1,1.577511204109531,-0.7109981924073109,-0.3530718975171616,-0.16642112632524836,1,0.9227976344034593,2,1
0,1,-1.2416626470683283,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,0,1
1,1,-1.2416626470683283,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,3,0
0,1,0.16792427852060124,-0.29907463369005444,-0.2105440631179213,-0.1696129174068065,0,-0.2818770334013281,2,1
1,0,-1.2416626470683283,-0.29907463369005444,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,0,1
0,1,1.2251144727122985,-0.09311285433142624,2.232790240869056,-0.1696129174068065,0,1.7259140796066506,2,1
0,1,1.577511204109531,1.142657821820343,0.6446229432775207,-0.1696129174068065,0,0.5212394118018635,2,1
0,1,-1.2416626470683283,-0.5050364130486826,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,3,1
0,0,0.16792427852060124,0.11284892502720198,-0.3530718975171616,-0.1696129174068065,0,-0.2818770334013281,0,0
0,1,-0.889265915671096,0.11284892502720198,-0.33271077831727014,-0.1696129174068065,0,-0.2818770334013281,2,0
1,1,0.8727177413150661,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,0.11968118920026771,0,0
0,0,-1.2416626470683283,-0.5050364130486826,-0.3530718975171616,-0.1696129174068065,0,-0.6834352560029239,0,0
0,1,-1.2416626470683283,-0.7109981924073109,-0.3530718975171616,-0.17280470848836463,0,-1.0849934786045197,0,0
0,1,-1.2416626470683283,-0.09311285433142624,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,2,0
0,1,0.8727177413150661,-0.29907463369005444,-0.3530718975171616,-0.1696129174068065,0,0.11968118920026771,0,0
0,1,-0.5368691842738635,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,0.5212394118018635,5,1
0,1,-0.18447245287663117,0.3188107043858302,-0.33271077831727014,-0.1696129174068065,0,0.11968118920026771,0,0
0,1,1.2251144727122985,-0.29907463369005444,0.6446229432775207,-0.1696129174068065,0,0.9227976344034593,0,1
1,1,-0.5368691842738635,-0.29907463369005444,0.787150777676761,-0.1696129174068065,0,-1.0849934786045197,2,0
1,1,1.9299079355067632,1.5545813805375994,-0.3530718975171616,6.948081194467852,0,0.11968118920026771,0,0
0,1,1.9299079355067632,1.142657821820343,-0.33271077831727014,-0.1696129174068065,0,2.1274723022082465,0,1
0,1,0.5203210099178337,-0.5050364130486826,-0.3530718975171616,-0.1568457530805739,0,0.11968118920026771,2,0
0,0,1.577511204109531,2.3784284979721124,-0.2919885399174872,-0.1568457530805739,0,-0.2818770334013281,2,1
0,1,0.16792427852060124,-0.5050364130486826,-0.3530718975171616,-0.1696129174068065,0,0.5212394118018635,2,1
0,1,1.577511204109531,-0.7109981924073109,-0.3530718975171616,-0.17280470848836463,0,1.7259140796066506,2,1
0,0,1.577511204109531,-0.29907463369005444,-0.3530718975171616,-0.032365900899806364,1,1.324355857005055,2,1
0,1,-0.18447245287663117,0.11284892502720198,-0.3530718975171616,-0.1696129174068065,0,0.11968118920026771,2,1
0,1,1.577511204109531,1.3486196011789713,-0.3530718975171616,0.6283348529827292,0,0.5212394118018635,0,0
0,1,1.577511204109531,0.9366960424617148,-0.3530718975171616,-0.1696129174068065,0,0.5212394118018635,0,1
0,1,-0.889265915671096,0.11284892502720198,-0.23090518231781276,-0.17280470848836463,0,-0.6834352560029239,0,0
0,1,1.9299079355067632,2.7903520566893687,-0.04765510951878947,-0.1696129174068065,0,0.9227976344034593,0,1
0,1,1.577511204109531,-0.7109981924073109,-0.06801622871868095,-0.1696129174068065,1,0.9227976344034593,0,1
0,1,-0.18447245287663117,-0.7109981924073109,-0.33271077831727014,-0.16003754416213206,0,0.9227976344034593,5,1
0,1,0.8727177413150661,2.7903520566893687,3.3322906776631958,-0.1696129174068065,0,0.5212394118018635,2,1
0,0,1.577511204109531,1.5545813805375994,1.214734280874482,-0.1696129174068065,0,1.7259140796066506,0,1
0,1,1.577511204109531,0.5247724837444584,-0.3530718975171616,-0.1696129174068065,0,1.324355857005055,2,1
0,1,1.577511204109531,0.11284892502720198,4.106013207259072,-0.17280470848836463,0,0.9227976344034593,0,1
0,1,0.16792427852060124,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,0.5212394118018635,0,1
0,1,-0.889265915671096,-0.5050364130486826,-0.3530718975171616,-0.04194127414448079,0,-0.2818770334013281,3,0
0,0,0.16792427852060124,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,0.11968118920026771,0,0
0,1,-0.5368691842738635,-0.5050364130486826,-0.33271077831727014,-0.09620172253096922,0,0.5212394118018635,0,0
0,1,-0.889265915671096,-0.5050364130486826,-0.33271077831727014,-0.1696129174068065,0,-0.6834352560029239,3,0
0,0,1.2251144727122985,0.11284892502720198,0.746428539276978,-0.13131142442810878,0,1.324355857005055,2,1
0,1,-0.889265915671096,-0.5050364130486826,-0.31234965911737866,-0.1696129174068065,0,-0.6834352560029239,0,0
0,1,1.2251144727122985,1.7605431598962276,-0.33271077831727014,-0.1696129174068065,1,0.11968118920026771,0,1
0,1,-0.5368691842738635,-0.5050364130486826,0.09487272488045086,-0.1025853046940855,0,0.5212394118018635,0,0
0,1,1.577511204109531,0.7307342631030866,-0.33271077831727014,-0.1696129174068065,0,2.5290305248098424,2,1
0,1,1.2251144727122985,0.11284892502720198,0.7057063008771951,0.9953908273619155,0,1.324355857005055,0,1
1,1,0.5203210099178337,0.7307342631030866,-0.3530718975171616,-0.1696129174068065,0,0.11968118920026771,2,0
0,1,-0.5368691842738635,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,1,-0.6834352560029239,2,1
1,1,0.8727177413150661,-0.7109981924073109,-0.2716274207175957,-0.1696129174068065,0,1.324355857005055,0,1
0,1,-0.5368691842738635,-0.29907463369005444,-0.3530718975171616,-0.12811963334655063,0,-0.2818770334013281,0,0
0,0,-0.889265915671096,-0.5050364130486826,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,0,0
0,1,-0.18447245287663117,-0.7109981924073109,-0.1901829439180298,-0.17280470848836463,0,-0.2818770334013281,2,0
0,1,-1.2416626470683283,-0.29907463369005444,-0.33271077831727014,-0.1696129174068065,0,-1.0849934786045197,2,0
1,1,-1.2416626470683283,0.7307342631030866,0.8075118968766525,-0.1696129174068065,1,-1.0849934786045197,0,1
0,1,1.2251144727122985,-0.5050364130486826,0.37992839367893155,-0.1696129174068065,0,1.324355857005055,0,0
0,1,-0.18447245287663117,0.3188107043858302,-0.3530718975171616,-0.1696129174068065,0,-0.6834352560029239,0,0
0,1,-0.18447245287663117,-0.5050364130486826,-0.3530718975171616,-0.1696129174068065,0,0.11968118920026771,3,0
0,1,-1.2416626470683283,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,-0.6834352560029239,2,0
0,1,-1.2416626470683283,0.11284892502720198,-0.3530718975171616,6.239503574361944,0,-1.0849934786045197,0,0
0,1,0.8727177413150661,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,0.5212394118018635,3,0
0,1,1.577511204109531,1.3486196011789713,-0.31234965911737866,-0.1696129174068065,1,0.5212394118018635,2,1
1,1,-1.2416626470683283,-0.29907463369005444,0.46137287047849745,-0.04513306522603893,0,-1.0849934786045197,3,1
0,1,-0.18447245287663117,0.5247724837444584,-0.33271077831727014,-0.1696129174068065,0,-1.0849934786045197,0,0
0,1,0.16792427852060124,-0.5050364130486826,0.21703944007979972,-0.1696129174068065,0,-0.6834352560029239,2,0
0,1,0.5203210099178337,-0.29907463369005444,-0.3530718975171616,-0.1696129174068065,0,0.5212394118018635,0,0
0,1,-0.889265915671096,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,-0.2818770334013281,0,0
1,1,-0.18447245287663117,-0.7109981924073109,0.17631720168001677,-0.1696129174068065,0,-1.0849934786045197,0,1
0,1,1.577511204109531,0.3188107043858302,-0.33271077831727014,-0.1696129174068065,0,1.324355857005055,0,1
0,1,-1.2416626470683283,-0.09311285433142624,-0.33271077831727014,0.8772945573442643,0,-0.6834352560029239,2,1
0,0,1.9299079355067632,-0.29907463369005444,2.0088179296702497,-0.10896888685720178,1,2.1274723022082465,0,1
0,1,-0.18447245287663117,-0.29907463369005444,-0.33271077831727014,-0.1696129174068065,0,0.5212394118018635,0,1
1,1,-0.5368691842738635,-0.29907463369005444,-0.33271077831727014,-0.1696129174068065,0,0.11968118920026771,5,0
0,1,0.8727177413150661,-0.29907463369005444,-0.33271077831727014,-0.1696129174068065,0,1.7259140796066506,2,1
0,1,-1.2416626470683283,-0.5050364130486826,-0.3530718975171616,-0.13131142442810878,0,-1.0849934786045197,5,0
0,1,-0.18447245287663117,-0.09311285433142624,-0.33271077831727014,-0.1696129174068065,0,-1.0849934786045197,2,0
1,1,-0.889265915671096,0.3188107043858302,0.1559560824801253,-0.04513306522603893,0,-1.0849934786045197,0,1
0,1,0.16792427852060124,-0.5050364130486826,-0.3530718975171616,-0.1696129174068065,0,1.324355857005055,0,0
0,0,-1.2416626470683283,0.3188107043858302,-0.33271077831727014,-0.16642112632524836,0,-1.0849934786045197,0,0
0,1,1.577511204109531,-0.5050364130486826,-0.06801622871868095,-0.12811963334655063,0,0.11968118920026771,3,0
1,1,-1.2416626470683283,-0.7109981924073109,-0.31234965911737866,-0.1696129174068065,0,-1.0849934786045197,0,1
0,1,0.5203210099178337,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,0.9227976344034593,0,0
0,0,-0.18447245287663117,0.11284892502720198,-0.3530718975171616,-0.1696129174068065,0,-0.6834352560029239,2,0
0,1,0.16792427852060124,-0.29907463369005444,-0.33271077831727014,-0.1696129174068065,0,0.11968118920026771,0,1
1,0,1.577511204109531,3.6141991741238817,0.07451160568055938,-0.1696129174068065,0,0.9227976344034593,0,1
1,1,0.16792427852060124,-0.09311285433142624,-0.2919885399174872,-0.1696129174068065,0,0.11968118920026771,0,0
0,1,0.5203210099178337,0.11284892502720198,-0.3530718975171616,-0.13450321550966693,0,0.5212394118018635,0,0
0,0,0.16792427852060124,-0.09311285433142624,0.19667832087990825,-0.08662634928629478,0,-0.2818770334013281,0,0
0,1,1.9299079355067632,1.966504939254856,-0.2105440631179213,-0.1696129174068065,0,2.5290305248098424,0,1
0,0,-0.889265915671096,-0.7109981924073109,-0.3530718975171616,-0.17280470848836463,0,-1.0849934786045197,2,0
0,1,-0.18447245287663117,-0.7109981924073109,-0.25126630151770424,-0.1536539619990158,0,0.9227976344034593,0,1
0,1,-0.5368691842738635,-0.29907463369005444,-0.33271077831727014,-0.1696129174068065,0,-1.0849934786045197,2,0
0,1,-0.889265915671096,-0.7109981924073109,-0.33271077831727014,-0.17280470848836463,0,-0.2818770334013281,0,0
1,1,-1.2416626470683283,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,-1.0849934786045197,3,1
0,1,0.16792427852060124,-0.7109981924073109,0.29848391687936565,-0.1696129174068065,0,0.11968118920026771,3,0
0,0,0.5203210099178337,-0.7109981924073109,-0.3530718975171616,0.37299156645807774,0,0.5212394118018635,2,0
0,1,0.16792427852060124,0.11284892502720198,-0.31234965911737866,-0.1696129174068065,0,-0.6834352560029239,0,0
1,1,-1.2416626470683283,-0.09311285433142624,-0.33271077831727014,-0.00683157224734122,0,-1.0849934786045197,0,0
0,1,1.577511204109531,-0.5050364130486826,-0.33271077831727014,-0.1696129174068065,0,1.324355857005055,2,0
0,1,0.8727177413150661,0.11284892502720198,-0.31234965911737866,-0.1696129174068065,0,-0.2818770334013281,2,1
1,0,-1.2416626470683283,0.11284892502720198,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,2,1
1,1,1.577511204109531,-0.09311285433142624,-0.3530718975171616,-0.16642112632524836,0,0.9227976344034593,2,0
0,0,1.577511204109531,3.408237394765253,-0.33271077831727014,-0.1696129174068065,1,-0.2818770334013281,3,1
0,0,0.16792427852060124,-0.09311285433142624,-0.3530718975171616,-0.1696129174068065,0,0.11968118920026771,0,0
0,0,-1.2416626470683283,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,0,0
0,1,0.16792427852060124,-0.7109981924073109,-0.2105440631179213,-0.1696129174068065,0,1.7259140796066506,0,1
0,1,1.577511204109531,1.142657821820343,1.418345472873397,-0.1696129174068065,0,2.1274723022082465,2,1
0,1,0.8727177413150661,-0.29907463369005444,-0.25126630151770424,-0.1696129174068065,0,0.9227976344034593,0,0
1,0,-1.2416626470683283,-0.5050364130486826,-0.33271077831727014,-0.16003754416213206,0,-1.0849934786045197,2,1
1,1,0.16792427852060124,0.3188107043858302,1.540512188072746,1.9018594945244283,0,-1.0849934786045197,3,0
0,1,-0.889265915671096,-0.5050364130486826,-0.2919885399174872,-0.1632293352436902,0,-0.2818770334013281,0,0
0,1,1.577511204109531,0.7307342631030866,-0.3530718975171616,-0.1696129174068065,0,2.1274723022082465,0,1
0,1,0.16792427852060124,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,0.5212394118018635,3,0
0,1,0.5203210099178337,-0.7109981924073109,-0.3530718975171616,-0.16003754416213206,0,1.7259140796066506,0,0
0,1,0.16792427852060124,0.11284892502720198,-0.3530718975171616,-0.1696129174068065,0,-0.6834352560029239,0,0
1,1,0.16792427852060124,1.5545813805375994,0.29848391687936565,-0.1696129174068065,0,0.11968118920026771,0,1
0,1,-0.18447245287663117,-0.29907463369005444,-0.3530718975171616,-0.1696129174068065,0,-0.2818770334013281,0,1
0,1,-0.18447245287663117,-0.7109981924073109,0.5631784664779548,-0.1696129174068065,0,0.9227976344034593,0,0
0,0,0.5203210099178337,1.5545813805375994,-0.33271077831727014,-0.1696129174068065,0,-0.2818770334013281,2,1
0,1,0.16792427852060124,-0.7109981924073109,-0.2919885399174872,-0.1696129174068065,0,0.9227976344034593,0,0
0,0,-1.2416626470683283,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,-1.0849934786045197,2,0
0,1,1.577511204109531,-0.29907463369005444,0.21703944007979972,-0.1568457530805739,0,0.5212394118018635,0,1
0,1,1.2251144727122985,-0.09311285433142624,0.03378936728077643,-0.10896888685720178,0,-0.2818770334013281,0,1
0,1,1.2251144727122985,-0.09311285433142624,-0.33271077831727014,-0.1696129174068065,0,0.9227976344034593,2,1
0,1,1.577511204109531,0.11284892502720198,-0.3530718975171616,-0.1696129174068065,0,1.324355857005055,0,1
0,0,-1.2416626470683283,-0.09311285433142624,0.2374005592796912,-0.1696129174068065,0,-1.0849934786045197,0,0
0,0,0.16792427852060124,-0.5050364130486826,-0.14946070551824686,-0.1696129174068065,0,0.11968118920026771,2,1
0,0,-0.18447245287663117,-0.29907463369005444,0.19667832087990825,-0.08343455820473665,0,-1.0849934786045197,2,1
0,1,-1.2416626470683283,0.11284892502720198,-0.33271077831727014,-0.1696129174068065,0,-1.0849934786045197,2,0
0,1,1.577511204109531,-0.29907463369005444,-0.3530718975171616,0.13360723534121705,0,1.7259140796066506,0,1
0,1,0.5203210099178337,2.172466718613484,-0.3530718975171616,-0.17280470848836463,0,-0.2818770334013281,0,1
0,1,-0.889265915671096,-0.29907463369005444,2.192068002469273,-0.1696129174068065,0,-0.2818770334013281,0,1
0,1,0.8727177413150661,-0.09311285433142624,1.805206737671335,-0.1696129174068065,0,0.9227976344034593,0,0
1,1,-0.5368691842738635,0.5247724837444584,0.13559496328023382,-0.17280470848836463,0,-0.6834352560029239,0,0
1,1,-0.889265915671096,-0.09311285433142624,-0.31234965911737866,-0.1696129174068065,0,-1.0849934786045197,2,0
0,1,-1.2416626470683283,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,1,0
0,1,-1.2416626470683283,-0.7109981924073109,-0.3530718975171616,-0.16642112632524836,0,-0.6834352560029239,3,0
0,1,1.2251144727122985,-0.5050364130486826,0.46137287047849745,-0.1696129174068065,0,1.7259140796066506,0,0
0,1,-1.2416626470683283,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,5,0
0,1,1.577511204109531,-0.29907463369005444,5.225874763253103,-0.1696129174068065,0,1.7259140796066506,0,0
1,0,1.577511204109531,5.055931629634279,2.0291790488701413,-0.1696129174068065,0,0.5212394118018635,2,1
0,0,0.16792427852060124,-0.5050364130486826,3.2915684392634126,0.2931967894191242,0,0.11968118920026771,0,0
0,0,-0.18447245287663117,-0.5050364130486826,-0.31234965911737866,-0.10577709577564365,0,1.324355857005055,5,0
0,0,-0.889265915671096,0.7307342631030866,-0.31234965911737866,-0.1696129174068065,0,-1.0849934786045197,0,1
0,1,-0.889265915671096,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,-0.2818770334013281,0,0
0,0,-1.2416626470683283,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,-1.0849934786045197,3,0
0,0,-0.889265915671096,-0.7109981924073109,-0.3530718975171616,-0.16003754416213206,0,-1.0849934786045197,3,0
0,1,-0.18447245287663117,-0.09311285433142624,-0.3530718975171616,-0.17280470848836463,0,-0.6834352560029239,0,1
0,0,0.5203210099178337,-0.29907463369005444,-0.3530718975171616,0.37299156645807774,0,-0.2818770334013281,2,0
0,1,-0.5368691842738635,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,-0.2818770334013281,0,1
0,1,-0.5368691842738635,0.5247724837444584,-0.3530718975171616,-0.1696129174068065,0,-0.6834352560029239,1,1
0,1,-0.18447245287663117,-0.5050364130486826,-0.2716274207175957,-0.1696129174068065,0,-0.6834352560029239,2,0
0,1,1.577511204109531,1.7605431598962276,-0.31234965911737866,-0.1696129174068065,0,1.324355857005055,0,1
0,1,1.9299079355067632,0.7307342631030866,-0.06801622871868095,0.25489529644042647,0,2.5290305248098424,0,1
0,1,0.5203210099178337,1.7605431598962276,-0.33271077831727014,-0.1696129174068065,0,-0.6834352560029239,0,1
0,1,0.16792427852060124,0.11284892502720198,-0.31234965911737866,-0.17280470848836463,1,-0.6834352560029239,2,1
0,1,1.9299079355067632,-0.7109981924073109,-0.04765510951878947,-0.1696129174068065,0,1.324355857005055,2,0
0,1,1.2251144727122985,1.7605431598962276,0.46137287047849745,-0.1696129174068065,0,0.5212394118018635,0,1
1,1,-1.2416626470683283,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,0,1
0,1,1.2251144727122985,2.172466718613484,-0.3530718975171616,-0.1696129174068065,0,0.5212394118018635,0,1
1,1,-1.2416626470683283,-0.29907463369005444,-0.3530718975171616,0.14637439966744964,0,-1.0849934786045197,2,0
0,1,1.2251144727122985,0.3188107043858302,-0.33271077831727014,-0.14088679767278323,1,1.7259140796066506,2,1
0,1,0.16792427852060124,0.5247724837444584,0.19667832087990825,-0.07705097604162035,0,0.11968118920026771,2,0
0,1,-0.889265915671096,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,0.11968118920026771,5,0
1,1,-0.18447245287663117,-0.5050364130486826,-0.33271077831727014,-0.1696129174068065,0,0.5212394118018635,0,0
1,0,-0.889265915671096,-0.29907463369005444,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,2,0
0,0,1.2251144727122985,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,1.324355857005055,0,0
0,1,-0.889265915671096,-0.09311285433142624,-0.33271077831727014,-0.1696129174068065,0,-1.0849934786045197,0,1
0,1,1.577511204109531,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,0,0.11968118920026771,0,0
0,1,1.577511204109531,1.3486196011789713,-0.31234965911737866,-0.17280470848836463,0,0.9227976344034593,0,1
1,1,-0.18447245287663117,-0.7109981924073109,-0.33271077831727014,-0.1696129174068065,1,-1.0849934786045197,0,1
0,1,-0.18447245287663117,-0.7109981924073109,-0.31234965911737866,-0.1696129174068065,0,-0.2818770334013281,0,1
0,1,-1.2416626470683283,0.3188107043858302,-0.33271077831727014,0.5708826135146826,0,-1.0849934786045197,0,0
0,1,-0.18447245287663117,-0.29907463369005444,-0.027293990318897995,-0.09939351361252735,0,0.11968118920026771,0,1
0,1,-0.18447245287663117,0.11284892502720198,1.6015955456724202,-0.17280470848836463,0,0.11968118920026771,2,1
0,0,0.16792427852060124,-0.5050364130486826,-0.3530718975171616,5.234089383671129,0,0.5212394118018635,2,0
0,1,-0.18447245287663117,-0.5050364130486826,-0.2919885399174872,-0.1696129174068065,0,0.5212394118018635,0,1
0,0,0.16792427852060124,-0.5050364130486826,-0.33271077831727014,-0.1696129174068065,0,0.9227976344034593,0,0
0,1,0.16792427852060124,0.11284892502720198,-0.3530718975171616,2.1316684523966147,0,-0.6834352560029239,0,0
1,1,-1.2416626470683283,-0.29907463369005444,-0.3530718975171616,-0.1696129174068065,0,-1.0849934786045197,5,0
0,1,-0.18447245287663117,2.172466718613484,0.7667896584768695,0.07934678695472863,1,0.9227976344034593,3,1
0,0,-0.5368691842738635,-0.29907463369005444,-0.3530718975171616,-0.1696129174068065,0,-0.6834352560029239,2,0
0,1,0.5203210099178337,-0.5050364130486826,-0.31234965911737866,-0.1696129174068065,0,0.9227976344034593,0,1
0,1,-0.5368691842738635,-0.5050364130486826,0.40028951287882303,0.0027438009973332084,0,0.11968118920026771,0,0
1,1,1.2251144727122985,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,0.5212394118018635,0,0
0,1,-1.2416626470683283,-0.7109981924073109,0.13559496328023382,-0.1696129174068065,0,-1.0849934786045197,2,0
1,1,-1.2416626470683283,-0.5050364130486826,-0.3530718975171616,0.08892216019940306,0,-1.0849934786045197,3,0
0,1,-0.5368691842738635,-0.7109981924073109,-0.3530718975171616,-0.1696129174068065,0,-0.6834352560029239,2,0
0,1,-0.5368691842738635,-0.5050364130486826,-0.33271077831727014,-0.1696129174068065,1,-0.2818770334013281,5,1
0,1,-0.889265915671096,1.142657821820343,-0.16982182471813834,-0.1696129174068065,0,-1.0849934786045197,3,0
0,0,-0.889265915671096,-0.5050364130486826,-0.3530718975171616,-0.1632293352436902,0,-1.0849934786045197,3,0
0,1,-0.18447245287663117,-0.5050364130486826,-0.2716274207175957,-0.1696129174068065,0,-0.6834352560029239,0,0
